song_id,user_id,timestamp,duration_sec,title,artist,genre,mood
S0040,U023,2025-03-29T20:17:50.000Z,146,Friend turn,Steven Moore,Jazz,Happy
S0004,U015,2025-04-06T12:59:10.000Z,128,Prevent people,Lisa Torres,Pop,Happy
S0043,U026,2025-03-25T05:41:58.000Z,172,Find cut girl,Heather West,Jazz,Happy
S0099,U005,2025-03-25T05:13:12.000Z,172,Coach red chance,Daniel Johnson,Classical,Chill
S0083,U023,2025-04-06T09:24:06.000Z,290,Happy wonder attorney resource,Jessica Ramirez,Rock,Sad
S0087,U026,2025-03-21T06:46:16.000Z,199,Hope send at,Jeffrey Robles,Pop,Sad
S0015,U002,2025-03-29T11:30:49.000Z,163,Ahead but,Brenda Pollard,Jazz,Sad
S0075,U012,2025-03-22T05:33:20.000Z,165,One for,Shannon Preston,Jazz,Sad
S0014,U003,2025-03-14T15:33:51.000Z,252,Relationship upon,Joseph Ingram,Hip-Hop,Energetic
S0094,U023,2025-03-19T22:43:14.000Z,190,Anyone western,David Tucker,Pop,Happy
S0078,U028,2025-03-22T06:14:27.000Z,291,Most even former woman,Kristina Flores,Pop,Chill
S0050,U008,2025-03-20T14:18:07.000Z,127,Voice court,Lindsay Elliott,Classical,Chill
S0006,U017,2025-03-26T17:35:08.000Z,253,Though nor,David Boyd,Pop,Happy
S0067,U001,2025-03-24T07:41:15.000Z,130,Dinner,Craig Ramsey,Classical,Sad
S0056,U024,2025-04-04T08:50:55.000Z,65,Leave always,Kristine Estes,Rock,Chill
S0043,U043,2025-04-02T16:24:53.000Z,190,Find cut girl,Heather West,Jazz,Happy
S0016,U043,2025-03-26T15:54:11.000Z,183,Huge style song officer,Devin Stokes,Rock,Energetic
S0040,U033,2025-04-02T18:56:57.000Z,239,Friend turn,Steven Moore,Jazz,Happy
S0052,U021,2025-03-17T13:12:46.000Z,181,Article other section,Angela Jones,Jazz,Sad
S0017,U036,2025-04-03T06:55:33.000Z,128,Imagine dinner adult,Douglas Sherman,Pop,Happy
S0086,U027,2025-03-24T04:14:28.000Z,224,Affect present officer,Bryan Moody,Classical,Chill
S0096,U044,2025-04-10T02:00:42.000Z,119,Store bag,Edward Clark,Classical,Sad
S0073,U040,2025-03-14T15:46:39.000Z,184,Pick assume cup,Suzanne Mcfarland,Hip-Hop,Happy
S0071,U026,2025-03-24T09:41:38.000Z,30,Goal cause,April Roy,Rock,Happy
S0037,U020,2025-03-18T21:10:18.000Z,137,Today agreement statement,Linda Lane,Rock,Chill
S0075,U028,2025-03-31T02:20:15.000Z,194,One for,Shannon Preston,Jazz,Sad
S0057,U030,2025-04-10T15:38:07.000Z,256,Should course station race,Allison Taylor,Classical,Happy
S0028,U044,2025-03-29T07:25:21.000Z,291,Song system,Sandra Fisher,Rock,Energetic
S0095,U031,2025-04-02T12:27:04.000Z,116,Generation,Michael Carter,Jazz,Happy
S0011,U043,2025-03-24T10:11:44.000Z,175,Across news,Raymond Webster,Rock,Chill
S0085,U033,2025-04-02T21:10:45.000Z,201,Hard choice capital,Bryan Hansen,Jazz,Chill
S0097,U006,2025-04-07T12:51:53.000Z,150,Author,John Williams,Jazz,Chill
S0040,U044,2025-03-22T04:46:49.000Z,145,Friend turn,Steven Moore,Jazz,Happy
S0019,U013,2025-03-31T05:51:33.000Z,42,Tell grow color,Joshua Anderson,Jazz,Energetic
S0032,U003,2025-04-10T01:53:24.000Z,273,Generation eat,Kristy Buckley,Jazz,Sad
S0099,U040,2025-03-24T19:59:11.000Z,67,Coach red chance,Daniel Johnson,Classical,Chill
S0054,U030,2025-04-07T02:05:32.000Z,129,Before scene accept,Patricia Lamb,Pop,Happy
S0090,U046,2025-04-09T11:48:14.000Z,226,Interest he she,Christina Anderson,Classical,Sad
S0052,U032,2025-03-18T11:18:34.000Z,154,Article other section,Angela Jones,Jazz,Sad
S0084,U010,2025-03-18T05:09:27.000Z,32,Certainly cell must,Kendra Mays,Jazz,Chill
S0099,U049,2025-03-13T23:41:13.000Z,84,Coach red chance,Daniel Johnson,Classical,Chill
S0055,U050,2025-03-14T03:08:51.000Z,142,Wide whole foot,Mikayla Mason,Pop,Sad
S0090,U012,2025-03-20T22:12:39.000Z,295,Interest he she,Christina Anderson,Classical,Sad
S0007,U030,2025-03-14T23:50:59.000Z,157,Really support wall,Virginia Zimmerman,Pop,Sad
S0059,U008,2025-03-30T08:36:54.000Z,98,Appear staff,Matthew Clarke,Classical,Chill
S0086,U030,2025-04-03T07:24:39.000Z,192,Affect present officer,Bryan Moody,Classical,Chill
S0057,U049,2025-04-05T05:47:44.000Z,288,Should course station race,Allison Taylor,Classical,Happy
S0071,U028,2025-04-07T19:12:13.000Z,258,Goal cause,April Roy,Rock,Happy
S0096,U011,2025-03-30T15:30:04.000Z,273,Store bag,Edward Clark,Classical,Sad
S0034,U029,2025-03-16T03:51:08.000Z,156,Direction who from,Shannon Pope,Rock,Energetic
S0036,U041,2025-03-13T23:03:42.000Z,296,Energy,Beverly Smith,Classical,Sad
S0081,U032,2025-03-20T18:04:09.000Z,152,Among serve western forward,Anthony Brewer,Classical,Sad
S0057,U018,2025-03-19T21:50:31.000Z,69,Should course station race,Allison Taylor,Classical,Happy
S0037,U046,2025-03-28T20:54:16.000Z,150,Today agreement statement,Linda Lane,Rock,Chill
S0043,U018,2025-03-27T18:51:31.000Z,193,Find cut girl,Heather West,Jazz,Happy
S0011,U035,2025-04-02T04:20:51.000Z,100,Across news,Raymond Webster,Rock,Chill
S0030,U010,2025-03-14T18:55:36.000Z,226,None cause seven house,Carrie Johnson,Pop,Chill
S0020,U045,2025-04-07T15:07:26.000Z,139,Professor argue,Kristy Peterson,Classical,Energetic
S0054,U005,2025-03-25T01:31:56.000Z,238,Before scene accept,Patricia Lamb,Pop,Happy
S0070,U022,2025-03-26T15:28:06.000Z,268,Ready back,Brandy Meadows,Rock,Energetic
S0008,U027,2025-04-11T10:51:42.000Z,135,Natural that player,Caleb Willis,Rock,Happy
S0050,U027,2025-03-28T19:12:27.000Z,40,Voice court,Lindsay Elliott,Classical,Chill
S0074,U049,2025-04-10T04:05:47.000Z,224,Value high none,Jeffrey Matthews,Pop,Energetic
S0001,U031,2025-04-04T09:32:40.000Z,210,Direction kitchen work,Julie Stewart,Pop,Happy
S0097,U020,2025-03-13T12:24:13.000Z,229,Author,John Williams,Jazz,Chill
S0069,U027,2025-04-11T21:53:28.000Z,142,Represent if,Sydney Rasmussen,Jazz,Sad
S0029,U032,2025-03-23T11:53:04.000Z,169,Impact board,Lisa Alexander,Pop,Sad
S0063,U028,2025-04-05T04:31:11.000Z,44,Usually central,Carrie Bush,Jazz,Happy
S0044,U025,2025-04-10T12:55:51.000Z,237,Region wonder name,Christopher Valdez,Rock,Energetic
S0022,U047,2025-03-14T23:46:55.000Z,269,Quite,Diana Thomas,Classical,Happy
S0080,U009,2025-03-20T14:57:22.000Z,43,Realize claim nice,Larry Drake,Rock,Chill
S0076,U026,2025-03-27T02:40:28.000Z,43,Reduce care,Jeffrey Lee,Pop,Sad
S0083,U006,2025-03-19T09:27:49.000Z,249,Happy wonder attorney resource,Jessica Ramirez,Rock,Sad
S0060,U009,2025-03-24T13:36:30.000Z,123,Huge less,Katherine Fisher,Classical,Energetic
S0034,U004,2025-03-19T17:04:27.000Z,224,Direction who from,Shannon Pope,Rock,Energetic
S0028,U021,2025-03-27T01:50:25.000Z,262,Song system,Sandra Fisher,Rock,Energetic
S0044,U021,2025-04-08T04:59:16.000Z,224,Region wonder name,Christopher Valdez,Rock,Energetic
S0097,U018,2025-03-25T14:43:50.000Z,245,Author,John Williams,Jazz,Chill
S0011,U017,2025-04-12T01:47:05.000Z,270,Across news,Raymond Webster,Rock,Chill
S0096,U002,2025-03-14T07:05:53.000Z,56,Store bag,Edward Clark,Classical,Sad
S0029,U023,2025-03-18T09:11:26.000Z,65,Impact board,Lisa Alexander,Pop,Sad
S0084,U050,2025-03-26T23:06:15.000Z,50,Certainly cell must,Kendra Mays,Jazz,Chill
S0004,U049,2025-04-05T09:40:48.000Z,156,Prevent people,Lisa Torres,Pop,Happy
S0003,U013,2025-03-20T22:10:48.000Z,108,Camera yes,Sergio Mccormick,Rock,Sad
S0017,U016,2025-03-29T02:38:03.000Z,272,Imagine dinner adult,Douglas Sherman,Pop,Happy
S0015,U043,2025-04-09T03:57:26.000Z,141,Ahead but,Brenda Pollard,Jazz,Sad
S0090,U030,2025-03-26T10:00:17.000Z,161,Interest he she,Christina Anderson,Classical,Sad
S0048,U050,2025-04-07T10:26:15.000Z,115,Its two,Rebecca Shaffer,Rock,Sad
S0078,U039,2025-04-03T20:39:21.000Z,88,Most even former woman,Kristina Flores,Pop,Chill
S0021,U050,2025-03-30T01:44:04.000Z,189,Their network,Leslie Woods,Pop,Chill
S0075,U007,2025-03-30T21:06:32.000Z,43,One for,Shannon Preston,Jazz,Sad
S0074,U020,2025-03-13T09:23:04.000Z,222,Value high none,Jeffrey Matthews,Pop,Energetic
S0092,U026,2025-03-21T02:59:12.000Z,131,Professional,Gerald Wilson,Pop,Happy
S0076,U005,2025-04-01T23:27:13.000Z,154,Reduce care,Jeffrey Lee,Pop,Sad
S0090,U007,2025-03-29T13:31:06.000Z,184,Interest he she,Christina Anderson,Classical,Sad
S0077,U044,2025-04-10T20:28:19.000Z,91,Worry hour,Tonya Pena,Classical,Happy
S0006,U037,2025-04-08T09:21:57.000Z,207,Though nor,David Boyd,Pop,Happy
S0055,U035,2025-03-16T16:23:28.000Z,219,Wide whole foot,Mikayla Mason,Pop,Sad
S0065,U005,2025-03-22T11:01:46.000Z,204,Might forward,Anna Snyder,Rock,Chill
S0054,U001,2025-04-04T13:00:44.000Z,280,Before scene accept,Patricia Lamb,Pop,Happy
S0056,U007,2025-03-17T01:06:48.000Z,215,Leave always,Kristine Estes,Rock,Chill
S0059,U041,2025-04-06T20:25:36.000Z,108,Appear staff,Matthew Clarke,Classical,Chill
S0023,U028,2025-03-15T11:32:23.000Z,297,Part,David Ward,Hip-Hop,Happy
S0035,U042,2025-03-24T16:57:09.000Z,277,Involve cost great,Angela May,Pop,Sad
S0056,U030,2025-03-25T03:34:22.000Z,167,Leave always,Kristine Estes,Rock,Chill
S0032,U021,2025-04-10T14:14:46.000Z,74,Generation eat,Kristy Buckley,Jazz,Sad
S0058,U018,2025-03-23T14:04:15.000Z,154,Today dream,Derek Lee,Hip-Hop,Chill
S0060,U049,2025-04-04T15:59:18.000Z,224,Huge less,Katherine Fisher,Classical,Energetic
S0004,U022,2025-03-27T18:54:48.000Z,283,Prevent people,Lisa Torres,Pop,Happy
S0024,U021,2025-04-05T08:10:53.000Z,279,Child support,Amy Fuentes,Classical,Energetic
S0046,U014,2025-03-26T20:55:15.000Z,162,Church heart toward,Chelsea Garcia,Hip-Hop,Chill
S0036,U022,2025-03-27T17:57:24.000Z,171,Energy,Beverly Smith,Classical,Sad
S0002,U036,2025-03-14T21:46:40.000Z,294,Oil movement Mr,Samantha Mitchell,Jazz,Sad
S0011,U013,2025-03-26T22:12:15.000Z,153,Across news,Raymond Webster,Rock,Chill
S0053,U047,2025-03-24T09:15:10.000Z,280,Finally safe daughter,Carl Shannon,Rock,Chill
S0098,U036,2025-04-05T16:36:42.000Z,153,Concern move,Brenda Escobar,Rock,Sad
S0061,U045,2025-03-29T20:20:31.000Z,281,Full wait,Jenny Lewis,Classical,Happy
S0003,U029,2025-03-30T12:40:53.000Z,77,Camera yes,Sergio Mccormick,Rock,Sad
S0029,U019,2025-04-02T09:08:16.000Z,237,Impact board,Lisa Alexander,Pop,Sad
S0032,U045,2025-04-02T23:25:33.000Z,186,Generation eat,Kristy Buckley,Jazz,Sad
S0075,U043,2025-03-22T06:18:57.000Z,218,One for,Shannon Preston,Jazz,Sad
S0071,U031,2025-03-25T21:48:58.000Z,206,Goal cause,April Roy,Rock,Happy
S0096,U028,2025-03-25T15:09:37.000Z,199,Store bag,Edward Clark,Classical,Sad
S0090,U023,2025-03-29T11:45:28.000Z,262,Interest he she,Christina Anderson,Classical,Sad
S0040,U018,2025-03-19T02:51:51.000Z,158,Friend turn,Steven Moore,Jazz,Happy
S0016,U015,2025-04-01T01:16:54.000Z,128,Huge style song officer,Devin Stokes,Rock,Energetic
S0016,U021,2025-03-24T00:04:45.000Z,124,Huge style song officer,Devin Stokes,Rock,Energetic
S0028,U013,2025-04-01T08:03:34.000Z,277,Song system,Sandra Fisher,Rock,Energetic
S0093,U018,2025-03-31T03:52:16.000Z,298,War east,Seth Lopez,Pop,Sad
S0037,U039,2025-03-25T08:59:38.000Z,81,Today agreement statement,Linda Lane,Rock,Chill
S0038,U013,2025-03-26T12:43:27.000Z,146,Great court likely,Randy Garrett,Hip-Hop,Energetic
S0023,U024,2025-03-25T08:32:20.000Z,184,Part,David Ward,Hip-Hop,Happy
S0091,U001,2025-04-07T22:26:14.000Z,94,Three always avoid,Ronald Cross,Classical,Sad
S0006,U018,2025-03-26T22:42:12.000Z,57,Though nor,David Boyd,Pop,Happy
S0038,U036,2025-03-28T19:32:51.000Z,94,Great court likely,Randy Garrett,Hip-Hop,Energetic
S0097,U041,2025-03-24T21:15:22.000Z,281,Author,John Williams,Jazz,Chill
S0002,U007,2025-04-05T02:11:59.000Z,175,Oil movement Mr,Samantha Mitchell,Jazz,Sad
S0062,U031,2025-04-04T04:10:13.000Z,255,Hour street,Donald Hampton,Pop,Energetic
S0024,U022,2025-03-19T10:14:14.000Z,56,Child support,Amy Fuentes,Classical,Energetic
S0062,U017,2025-04-06T04:03:49.000Z,88,Hour street,Donald Hampton,Pop,Energetic
S0052,U005,2025-04-03T03:58:24.000Z,281,Article other section,Angela Jones,Jazz,Sad
S0074,U005,2025-04-11T05:10:09.000Z,57,Value high none,Jeffrey Matthews,Pop,Energetic
S0020,U010,2025-04-06T02:15:19.000Z,185,Professor argue,Kristy Peterson,Classical,Energetic
S0032,U006,2025-04-06T07:17:23.000Z,90,Generation eat,Kristy Buckley,Jazz,Sad
S0098,U036,2025-03-21T08:48:27.000Z,243,Concern move,Brenda Escobar,Rock,Sad
S0077,U039,2025-03-31T04:31:41.000Z,145,Worry hour,Tonya Pena,Classical,Happy
S0067,U050,2025-03-29T02:14:05.000Z,224,Dinner,Craig Ramsey,Classical,Sad
S0057,U029,2025-03-15T17:56:06.000Z,182,Should course station race,Allison Taylor,Classical,Happy
S0055,U038,2025-04-02T12:45:41.000Z,186,Wide whole foot,Mikayla Mason,Pop,Sad
S0080,U037,2025-04-07T17:02:36.000Z,60,Realize claim nice,Larry Drake,Rock,Chill
S0095,U040,2025-03-17T11:39:49.000Z,80,Generation,Michael Carter,Jazz,Happy
S0027,U049,2025-03-18T10:42:44.000Z,138,Rather take,Steve Hansen,Pop,Happy
S0085,U017,2025-03-23T08:23:47.000Z,71,Hard choice capital,Bryan Hansen,Jazz,Chill
S0031,U011,2025-03-28T06:27:00.000Z,118,Bar shake,Luke Spence,Jazz,Chill
S0010,U036,2025-03-31T00:18:20.000Z,110,Rock,Mark Stewart,Classical,Chill
S0053,U001,2025-03-30T14:28:44.000Z,260,Finally safe daughter,Carl Shannon,Rock,Chill
S0077,U045,2025-03-24T23:50:04.000Z,270,Worry hour,Tonya Pena,Classical,Happy
S0005,U019,2025-04-07T23:48:20.000Z,148,Face chance,Patricia Roberts,Classical,Chill
S0091,U019,2025-04-03T06:22:20.000Z,174,Three always avoid,Ronald Cross,Classical,Sad
S0059,U045,2025-03-27T23:01:50.000Z,66,Appear staff,Matthew Clarke,Classical,Chill
S0030,U044,2025-03-23T04:31:13.000Z,165,None cause seven house,Carrie Johnson,Pop,Chill
S0076,U041,2025-03-25T23:53:28.000Z,131,Reduce care,Jeffrey Lee,Pop,Sad
S0015,U028,2025-03-28T08:42:10.000Z,145,Ahead but,Brenda Pollard,Jazz,Sad
S0020,U042,2025-03-31T16:21:49.000Z,166,Professor argue,Kristy Peterson,Classical,Energetic
S0010,U010,2025-04-07T08:14:15.000Z,60,Rock,Mark Stewart,Classical,Chill
S0040,U011,2025-03-19T15:55:38.000Z,177,Friend turn,Steven Moore,Jazz,Happy
S0016,U029,2025-04-10T18:54:29.000Z,269,Huge style song officer,Devin Stokes,Rock,Energetic
S0039,U045,2025-04-01T19:52:53.000Z,236,Energy research,Sydney Estrada,Classical,Sad
S0065,U018,2025-04-08T13:35:45.000Z,282,Might forward,Anna Snyder,Rock,Chill
S0011,U029,2025-04-10T03:11:09.000Z,50,Across news,Raymond Webster,Rock,Chill
S0095,U028,2025-03-21T07:19:45.000Z,195,Generation,Michael Carter,Jazz,Happy
S0033,U039,2025-03-16T17:19:32.000Z,43,Bill along,Kellie Larson,Jazz,Energetic
S0030,U006,2025-04-11T01:31:11.000Z,40,None cause seven house,Carrie Johnson,Pop,Chill
S0087,U049,2025-03-30T13:57:02.000Z,167,Hope send at,Jeffrey Robles,Pop,Sad
S0006,U037,2025-04-05T20:49:12.000Z,119,Though nor,David Boyd,Pop,Happy
S0067,U031,2025-03-29T16:28:01.000Z,256,Dinner,Craig Ramsey,Classical,Sad
S0024,U018,2025-03-30T11:32:42.000Z,253,Child support,Amy Fuentes,Classical,Energetic
S0063,U041,2025-03-21T15:52:50.000Z,76,Usually central,Carrie Bush,Jazz,Happy
S0045,U031,2025-03-25T00:58:36.000Z,239,Meet speech guy,Sarah Smith,Rock,Chill
S0042,U022,2025-03-17T15:39:20.000Z,83,Green or,Justin Allen,Jazz,Chill
S0043,U011,2025-04-11T19:50:06.000Z,240,Find cut girl,Heather West,Jazz,Happy
S0064,U045,2025-03-23T15:14:19.000Z,177,Plan room receive,Jillian Parker,Jazz,Chill
S0052,U043,2025-03-23T00:58:39.000Z,48,Article other section,Angela Jones,Jazz,Sad
S0012,U030,2025-04-08T17:52:15.000Z,191,Participant nice meet,Kaylee Rice,Classical,Energetic
S0042,U017,2025-03-27T20:15:16.000Z,89,Green or,Justin Allen,Jazz,Chill
S0052,U050,2025-03-15T12:17:39.000Z,293,Article other section,Angela Jones,Jazz,Sad
S0085,U001,2025-04-03T02:22:51.000Z,266,Hard choice capital,Bryan Hansen,Jazz,Chill
S0007,U027,2025-04-11T01:28:00.000Z,126,Really support wall,Virginia Zimmerman,Pop,Sad
S0047,U034,2025-03-29T00:11:25.000Z,285,National treatment,Sally Adams,Rock,Energetic
S0057,U041,2025-03-16T15:35:06.000Z,56,Should course station race,Allison Taylor,Classical,Happy
S0035,U014,2025-04-09T18:07:10.000Z,97,Involve cost great,Angela May,Pop,Sad
S0057,U019,2025-03-23T18:57:01.000Z,278,Should course station race,Allison Taylor,Classical,Happy
S0004,U008,2025-04-01T10:17:17.000Z,152,Prevent people,Lisa Torres,Pop,Happy
S0021,U046,2025-04-10T21:29:11.000Z,189,Their network,Leslie Woods,Pop,Chill
S0002,U036,2025-04-10T02:53:28.000Z,238,Oil movement Mr,Samantha Mitchell,Jazz,Sad
S0029,U006,2025-04-04T19:05:06.000Z,88,Impact board,Lisa Alexander,Pop,Sad
S0016,U030,2025-03-28T14:58:23.000Z,108,Huge style song officer,Devin Stokes,Rock,Energetic
S0092,U032,2025-04-03T18:19:21.000Z,179,Professional,Gerald Wilson,Pop,Happy
S0091,U033,2025-03-15T17:12:51.000Z,169,Three always avoid,Ronald Cross,Classical,Sad
S0062,U027,2025-04-09T19:00:20.000Z,271,Hour street,Donald Hampton,Pop,Energetic
S0059,U016,2025-04-02T09:48:52.000Z,104,Appear staff,Matthew Clarke,Classical,Chill
S0025,U025,2025-03-24T00:20:51.000Z,290,Management his,Emily Stone,Classical,Energetic
S0018,U048,2025-03-28T23:08:53.000Z,65,Involve choice yet,Paul Meyer,Hip-Hop,Happy
S0099,U018,2025-04-10T02:26:10.000Z,242,Coach red chance,Daniel Johnson,Classical,Chill
S0065,U022,2025-04-06T14:55:05.000Z,166,Might forward,Anna Snyder,Rock,Chill
S0037,U001,2025-03-21T14:44:51.000Z,182,Today agreement statement,Linda Lane,Rock,Chill
S0075,U038,2025-03-26T02:55:19.000Z,280,One for,Shannon Preston,Jazz,Sad
S0058,U010,2025-03-30T14:51:18.000Z,277,Today dream,Derek Lee,Hip-Hop,Chill
S0043,U023,2025-03-24T23:39:45.000Z,223,Find cut girl,Heather West,Jazz,Happy
S0042,U030,2025-03-16T12:38:08.000Z,126,Green or,Justin Allen,Jazz,Chill
S0031,U045,2025-04-02T21:16:07.000Z,226,Bar shake,Luke Spence,Jazz,Chill
S0100,U015,2025-04-06T21:29:27.000Z,240,World college effect,James Miller,Rock,Chill
S0041,U003,2025-03-23T04:46:37.000Z,272,Feel value,Holly Kelly,Rock,Happy
